date,league,home,away,home_score,away_score,odds_home,odds_draw,odds_away,odds_over25,odds_btts,odds_timing,source
2025-10-26,Premier League,Everton,Tottenham,0,3,2.2,3.34,3.32,1.92,,closing,football-data:2526:E0
2025-10-26,Premier League,Wolves,Burnley,2,3,1.92,3.3,4.34,2.22,,closing,football-data:2526:E0
2025-10-26,Serie A,Fiorentina,Bologna,2,2,2.76,2.9,2.82,2.48,,closing,football-data:2526:I1
2025-10-26,Serie A,Lazio,Juventus,1,0,3.49,3.12,2.21,2.17,,closing,football-data:2526:I1
2025-10-26,Serie A,Sassuolo,Roma,0,1,4.31,3.35,1.9,2.17,,closing,football-data:2526:I1
2025-10-26,Serie A,Torino,Genoa,2,1,2.47,2.87,3.25,2.7,,closing,football-data:2526:I1
2025-10-26,Serie A,Verona,Cagliari,2,2,1.96,3.15,4.31,2.39,,closing,football-data:2526:I1
2025-10-27,La Liga,Betis,Ath Madrid,0,2,3.26,3.41,2.16,1.84,,closing,football-data:2526:SP1
2025-10-28,Serie A,Atalanta,Milan,1,1,2.54,3.23,2.79,1.9,,closing,football-data:2526:I1
2025-10-28,Serie A,Lecce,Napoli,0,1,6.05,3.67,1.6,2.22,,closing,football-data:2526:I1
2025-10-29,Ligue 1,Le Havre,Brest,1,0,2.84,3.07,2.6,2.2,,closing,football-data:2526:F1
2025-10-29,Ligue 1,Lorient,Paris SG,1,1,9.98,6.09,1.26,1.42,,closing,football-data:2526:F1
2025-10-29,Ligue 1,Marseille,Angers,2,2,1.23,6.24,11.84,1.56,,closing,football-data:2526:F1
2025-10-29,Ligue 1,Metz,Lens,2,0,6.29,4.64,1.46,1.55,,closing,football-data:2526:F1
2025-10-29,Ligue 1,Nantes,Monaco,3,5,4.65,3.99,1.68,1.65,,closing,football-data:2526:F1
2025-10-29,Ligue 1,Nice,Lille,2,0,3.81,3.77,1.88,1.58,,closing,football-data:2526:F1
2025-10-29,Ligue 1,Paris FC,Lyon,3,3,2.67,3.45,2.53,1.71,,closing,football-data:2526:F1
2025-10-29,Ligue 1,Strasbourg,Auxerre,3,0,1.68,3.85,4.87,1.81,,closing,football-data:2526:F1
2025-10-29,Ligue 1,Toulouse,Rennes,2,2,1.97,3.52,3.72,1.85,,closing,football-data:2526:F1
2025-10-29,Serie A,Bologna,Torino,0,0,1.77,3.38,4.99,2.19,,closing,football-data:2526:I1
2025-10-29,Serie A,Como,Verona,3,1,1.56,3.75,6.5,2.05,,closing,football-data:2526:I1
2025-10-29,Serie A,Genoa,Cremonese,0,2,1.74,3.43,5.15,2.23,,closing,football-data:2526:I1
2025-10-29,Serie A,Inter,Fiorentina,3,0,1.35,5.13,8.33,1.55,,closing,football-data:2526:I1
2025-10-29,Serie A,Juventus,Udinese,3,1,1.44,4.42,7.13,1.78,,closing,football-data:2526:I1
2025-10-29,Serie A,Roma,Parma,2,1,1.45,4.07,8.01,2.07,,closing,football-data:2526:I1
2025-10-30,Serie A,Cagliari,Sassuolo,1,2,2.61,3.04,2.87,2.21,,closing,football-data:2526:I1
2025-10-30,Serie A,Pisa,Lazio,0,0,3.83,3.1,2.11,2.32,,closing,football-data:2526:I1
2025-10-31,Bundesliga,Augsburg,Dortmund,0,1,5.37,4.35,1.55,1.52,,closing,football-data:2526:D1
2025-10-31,La Liga,Getafe,Girona,2,1,2.12,3.0,3.96,2.59,,closing,football-data:2526:SP1
2025-11-01,Bundesliga,Bayern Munich,Leverkusen,3,0,1.26,6.2,9.42,1.35,,closing,football-data:2526:D1
2025-11-01,Bundesliga,Heidenheim,Ein Frankfurt,1,1,4.0,4.03,1.77,1.51,,closing,football-data:2526:D1
2025-11-01,Bundesliga,Mainz,Werder Bremen,1,1,1.86,3.81,3.8,1.52,,closing,football-data:2526:D1
2025-11-01,Bundesliga,RB Leipzig,Stuttgart,3,1,2.09,3.76,3.17,1.42,,closing,football-data:2526:D1
2025-11-01,Bundesliga,St Pauli,M'gladbach,0,4,2.31,3.39,3.01,1.81,,closing,football-data:2526:D1
2025-11-01,Bundesliga,Union Berlin,Freiburg,0,0,2.62,3.14,2.78,2.16,,closing,football-data:2526:D1
2025-11-01,La Liga,Ath Madrid,Sevilla,3,0,1.34,5.06,8.53,1.68,,closing,football-data:2526:SP1
2025-11-01,La Liga,Real Madrid,Valencia,4,0,1.13,8.76,17.47,1.3,,closing,football-data:2526:SP1
2025-11-01,La Liga,Sociedad,Ath Bilbao,3,2,2.71,2.88,2.91,2.54,,closing,football-data:2526:SP1
2025-11-01,La Liga,Villarreal,Vallecano,4,0,1.71,3.83,4.76,1.63,,closing,football-data:2526:SP1
2025-11-01,Ligue 1,Auxerre,Marseille,0,1,5.23,3.83,1.65,1.87,,closing,football-data:2526:F1
2025-11-01,Ligue 1,Monaco,Paris FC,0,1,1.66,4.2,4.58,1.49,,closing,football-data:2526:F1
2025-11-01,Ligue 1,Paris SG,Nice,1,0,1.15,8.09,15.47,1.33,,closing,football-data:2526:F1
2025-11-01,Premier League,Brighton,Leeds,3,0,1.93,3.61,3.88,1.82,,closing,football-data:2526:E0
2025-11-01,Premier League,Burnley,Arsenal,0,2,13.66,5.78,1.24,1.85,,closing,football-data:2526:E0
2025-11-01,Premier League,Crystal Palace,Brentford,2,0,2.06,3.43,3.6,1.82,,closing,football-data:2526:E0
2025-11-01,Premier League,Fulham,Wolves,3,0,1.79,3.69,4.44,1.89,,closing,football-data:2526:E0
2025-11-01,Premier League,Liverpool,Aston Villa,2,0,1.65,4.28,4.67,1.53,,closing,football-data:2526:E0
2025-11-01,Premier League,Nott'm Forest,Man United,2,2,3.27,3.63,2.12,1.7,,closing,football-data:2526:E0
2025-11-01,Premier League,Tottenham,Chelsea,0,1,3.02,3.44,2.31,1.76,,closing,football-data:2526:E0
2025-11-01,Serie A,Cremonese,Juventus,1,2,6.59,4.22,1.49,1.78,,closing,football-data:2526:I1
2025-11-01,Serie A,Napoli,Como,0,0,1.91,3.24,4.37,2.08,,closing,football-data:2526:I1
2025-11-01,Serie A,Udinese,Atalanta,1,0,4.83,3.73,1.71,1.78,,closing,football-data:2526:I1
2025-11-02,Bundesliga,FC Koln,Hamburg,4,1,2.43,3.54,2.74,1.57,,closing,football-data:2526:D1
2025-11-02,Bundesliga,Wolfsburg,Hoffenheim,2,3,2.7,3.7,2.37,1.48,,closing,football-data:2526:D1
2025-11-02,La Liga,Alaves,Espanol,2,1,2.41,3.03,3.17,2.33,,closing,football-data:2526:SP1
2025-11-02,La Liga,Barcelona,Elche,3,1,1.19,7.24,12.59,1.29,,closing,football-data:2526:SP1
2025-11-02,La Liga,Betis,Mallorca,3,0,1.54,4.22,5.81,1.69,,closing,football-data:2526:SP1
2025-11-02,La Liga,Levante,Celta,1,2,3.06,3.34,2.32,1.79,,closing,football-data:2526:SP1
2025-11-02,Ligue 1,Brest,Lyon,0,0,3.37,3.32,2.16,1.97,,closing,football-data:2526:F1
2025-11-02,Ligue 1,Lens,Lorient,3,0,1.55,4.18,5.74,1.65,,closing,football-data:2526:F1
2025-11-02,Ligue 1,Lille,Angers,1,0,1.35,5.02,8.35,1.63,,closing,football-data:2526:F1
2025-11-02,Ligue 1,Nantes,Metz,0,2,2.08,3.52,3.38,1.76,,closing,football-data:2526:F1
2025-11-02,Ligue 1,Rennes,Strasbourg,4,1,2.68,3.44,2.52,1.68,,closing,football-data:2526:F1
2025-11-02,Ligue 1,Toulouse,Le Havre,0,0,1.71,3.63,4.94,2.03,,closing,football-data:2526:F1
2025-11-02,Premier League,Man City,Bournemouth,3,1,1.41,5.08,6.86,1.47,,closing,football-data:2526:E0
2025-11-02,Premier League,West Ham,Newcastle,3,1,4.99,4.08,1.64,1.68,,closing,football-data:2526:E0
2025-11-02,Serie A,Fiorentina,Lecce,0,1,1.69,3.55,5.41,2.13,,closing,football-data:2526:I1
2025-11-02,Serie A,Milan,Roma,1,0,2.34,2.95,3.42,2.41,,closing,football-data:2526:I1
2025-11-02,Serie A,Parma,Bologna,1,3,4.64,3.03,1.94,2.54,,closing,football-data:2526:I1
2025-11-02,Serie A,Torino,Pisa,2,2,1.82,3.29,4.89,2.33,,closing,football-data:2526:I1
2025-11-02,Serie A,Verona,Inter,1,2,8.36,4.87,1.36,1.77,,closing,football-data:2526:I1
2025-11-03,La Liga,Oviedo,Osasuna,0,0,3.08,3.08,2.43,2.21,,closing,football-data:2526:SP1
2025-11-03,Premier League,Sunderland,Everton,1,1,3.24,3.09,2.37,2.35,,closing,football-data:2526:E0
2025-11-03,Serie A,Lazio,Cagliari,2,0,1.62,3.69,5.83,2.07,,closing,football-data:2526:I1
2025-11-03,Serie A,Sassuolo,Genoa,1,2,2.45,2.9,3.26,2.66,,closing,football-data:2526:I1
2025-11-07,Bundesliga,Werder Bremen,Wolfsburg,2,1,2.14,3.64,3.14,1.55,,closing,football-data:2526:D1
2025-11-07,La Liga,Elche,Sociedad,1,1,2.96,3.11,2.49,2.21,,closing,football-data:2526:SP1
2025-11-07,Ligue 1,Paris FC,Rennes,0,1,2.22,3.52,3.07,1.69,,closing,football-data:2526:F1
2025-11-07,Serie A,Pisa,Cremonese,1,0,2.3,2.98,3.45,2.43,,closing,football-data:2526:I1
2025-11-08,Bundesliga,Hamburg,Dortmund,1,1,3.79,3.84,1.86,1.53,,closing,football-data:2526:D1
2025-11-08,Bundesliga,Hoffenheim,RB Leipzig,3,1,2.7,3.76,2.36,1.4,,closing,football-data:2526:D1
2025-11-08,Bundesliga,Leverkusen,Heidenheim,6,0,1.39,4.96,7.35,1.5,,closing,football-data:2526:D1
2025-11-08,Bundesliga,M'gladbach,FC Koln,3,1,2.03,3.67,3.36,1.56,,closing,football-data:2526:D1
2025-11-08,Bundesliga,Union Berlin,Bayern Munich,2,2,11.72,6.69,1.21,1.36,,closing,football-data:2526:D1
2025-11-08,La Liga,Ath Madrid,Levante,3,1,1.22,6.58,12.06,1.42,,closing,football-data:2526:SP1
2025-11-08,La Liga,Espanol,Villarreal,0,2,2.77,3.41,2.47,1.84,,closing,football-data:2526:SP1
2025-11-08,La Liga,Girona,Alaves,1,0,2.13,3.24,3.54,2.14,,closing,football-data:2526:SP1
2025-11-08,La Liga,Sevilla,Osasuna,1,0,2.26,3.2,3.31,2.05,,closing,football-data:2526:SP1
2025-11-08,Ligue 1,Le Havre,Nantes,1,1,1.86,3.33,4.51,2.11,,closing,football-data:2526:F1
2025-11-08,Ligue 1,Marseille,Brest,3,0,1.46,4.62,6.28,1.58,,closing,football-data:2526:F1
2025-11-08,Ligue 1,Monaco,Lens,1,4,1.98,3.81,3.43,1.5,,closing,football-data:2526:F1
2025-11-08,Premier League,Chelsea,Wolves,3,0,1.36,5.1,8.12,1.56,,closing,football-data:2526:E0
2025-11-08,Premier League,Everton,Fulham,2,0,2.31,3.21,3.23,2.12,,closing,football-data:2526:E0
2025-11-08,Premier League,Sunderland,Arsenal,2,2,7.33,4.23,1.46,2.13,,closing,football-data:2526:E0
2025-11-08,Premier League,Tottenham,Man United,2,2,2.9,3.47,2.38,1.68,,closing,football-data:2526:E0
2025-11-08,Premier League,West Ham,Burnley,3,2,1.86,3.56,4.23,1.95,,closing,football-data:2526:E0
2025-11-08,Serie A,Como,Cagliari,0,0,1.54,3.95,6.37,1.96,,closing,football-data:2526:I1
2025-11-08,Serie A,Juventus,Torino,0,0,1.49,4.04,6.88,1.91,,closing,football-data:2526:I1
2025-11-08,Serie A,Lecce,Verona,0,0,2.75,2.75,2.99,2.78,,closing,football-data:2526:I1
2025-11-08,Serie A,Parma,Milan,2,2,6.93,3.99,1.5,1.98,,closing,football-data:2526:I1
2025-11-09,Bundesliga,Ein Frankfurt,Mainz,1,0,1.84,3.9,3.84,1.54,,closing,football-data:2526:D1
2025-11-09,Bundesliga,Freiburg,St Pauli,2,1,1.77,3.57,4.61,1.99,,closing,football-data:2526:D1
2025-11-09,Bundesliga,Stuttgart,Augsburg,3,2,1.51,4.52,5.58,1.5,,closing,football-data:2526:D1
2025-11-09,La Liga,Ath Bilbao,Oviedo,1,0,1.58,3.61,6.62,2.28,,closing,football-data:2526:SP1
2025-11-09,La Liga,Celta,Barcelona,2,4,4.07,4.26,1.73,1.35,,closing,football-data:2526:SP1
2025-11-09,La Liga,Mallorca,Getafe,1,0,2.57,2.8,3.21,3.04,,closing,football-data:2526:SP1
2025-11-09,La Liga,Valencia,Betis,1,1,3.4,3.42,2.12,1.9,,closing,football-data:2526:SP1
2025-11-09,La Liga,Vallecano,Real Madrid,0,0,5.83,4.65,1.49,1.5,,closing,football-data:2526:SP1
2025-11-09,Ligue 1,Angers,Auxerre,2,0,2.54,3.01,2.98,2.37,,closing,football-data:2526:F1
2025-11-09,Ligue 1,Lorient,Toulouse,1,1,3.03,3.21,2.38,2.09,,closing,football-data:2526:F1
2025-11-09,Ligue 1,Lyon,Paris SG,2,3,5.72,4.09,1.56,1.72,,closing,football-data:2526:F1
2025-11-09,Ligue 1,Metz,Nice,2,1,3.0,3.58,2.24,1.66,,closing,football-data:2526:F1
2025-11-09,Ligue 1,Strasbourg,Lille,2,0,2.67,3.54,2.48,1.61,,closing,football-data:2526:F1
2025-11-09,Premier League,Aston Villa,Bournemouth,4,0,2.3,3.37,3.1,1.83,,closing,football-data:2526:E0
2025-11-09,Premier League,Brentford,Newcastle,3,1,2.83,3.38,2.47,1.81,,closing,football-data:2526:E0
2025-11-09,Premier League,Crystal Palace,Brighton,0,0,2.38,3.39,2.97,1.81,,closing,football-data:2526:E0
2025-11-09,Premier League,Man City,Liverpool,3,0,1.89,3.94,3.69,1.46,,closing,football-data:2526:E0
2025-11-09,Premier League,Nott'm Forest,Leeds,3,1,2.23,3.14,3.46,2.3,,closing,football-data:2526:E0
2025-11-09,Serie A,Atalanta,Sassuolo,0,3,1.47,4.44,6.58,1.67,,closing,football-data:2526:I1
2025-11-09,Serie A,Bologna,Napoli,2,0,2.89,2.93,2.68,2.53,,closing,football-data:2526:I1
2025-11-09,Serie A,Genoa,Fiorentina,2,2,2.92,2.82,2.76,2.78,,closing,football-data:2526:I1
2025-11-09,Serie A,Inter,Lazio,2,0,1.3,5.21,9.88,1.73,,closing,football-data:2526:I1
2025-11-09,Serie A,Roma,Udinese,2,0,1.52,3.96,6.68,2.03,,closing,football-data:2526:I1
2025-11-21,Bundesliga,Mainz,Hoffenheim,1,1,2.49,3.52,2.67,1.65,,closing,football-data:2526:D1
2025-11-21,La Liga,Valencia,Levante,1,0,2.02,3.42,3.7,1.94,,closing,football-data:2526:SP1
2025-11-21,Ligue 1,Nice,Marseille,1,5,3.65,3.62,1.95,1.67,,closing,football-data:2526:F1
2025-11-22,Bundesliga,Augsburg,Hamburg,1,0,2.44,3.39,2.81,1.75,,closing,football-data:2526:D1
2025-11-22,Bundesliga,Bayern Munich,Freiburg,6,2,1.16,7.7,14.81,1.36,,closing,football-data:2526:D1
2025-11-22,Bundesliga,Dortmund,Stuttgart,3,3,1.78,3.88,4.14,1.55,,closing,football-data:2526:D1
2025-11-22,Bundesliga,FC Koln,Ein Frankfurt,3,4,2.7,3.6,2.41,1.55,,closing,football-data:2526:D1
2025-11-22,Bundesliga,Heidenheim,M'gladbach,0,3,3.25,3.61,2.09,1.65,,closing,football-data:2526:D1
2025-11-22,Bundesliga,Wolfsburg,Leverkusen,1,3,3.37,3.81,2.0,1.5,,closing,football-data:2526:D1
2025-11-22,La Liga,Alaves,Celta,0,1,2.64,3.01,2.87,2.32,,closing,football-data:2526:SP1
2025-11-22,La Liga,Barcelona,Ath Bilbao,4,0,1.41,5.01,6.67,1.44,,closing,football-data:2526:SP1
2025-11-22,La Liga,Osasuna,Sociedad,1,3,2.67,2.96,2.9,2.34,,closing,football-data:2526:SP1
2025-11-22,La Liga,Villarreal,Mallorca,2,1,1.39,4.85,7.59,1.61,,closing,football-data:2526:SP1
2025-11-22,Ligue 1,Lens,Strasbourg,1,0,2.09,3.63,3.27,1.63,,closing,football-data:2526:F1
2025-11-22,Ligue 1,Paris SG,Le Havre,3,0,1.21,6.45,12.38,1.51,,closing,football-data:2526:F1
2025-11-22,Ligue 1,Rennes,Monaco,4,1,2.43,3.64,2.68,1.5,,closing,football-data:2526:F1
2025-11-22,Premier League,Bournemouth,West Ham,2,2,1.67,3.97,4.95,1.67,,closing,football-data:2526:E0
2025-11-22,Premier League,Brighton,Brentford,2,1,2.1,3.44,3.47,1.72,,closing,football-data:2526:E0
2025-11-22,Premier League,Burnley,Chelsea,0,2,5.46,4.14,1.58,1.67,,closing,football-data:2526:E0
2025-11-22,Premier League,Fulham,Sunderland,1,0,2.02,3.33,3.81,2.06,,closing,football-data:2526:E0
2025-11-22,Premier League,Liverpool,Nott'm Forest,0,3,1.45,4.6,6.58,1.56,,closing,football-data:2526:E0
2025-11-22,Premier League,Newcastle,Man City,2,1,3.67,3.7,1.95,1.6,,closing,football-data:2526:E0
2025-11-22,Premier League,Wolves,Crystal Palace,0,2,4.43,3.65,1.81,1.93,,closing,football-data:2526:E0
2025-11-22,Serie A,Cagliari,Genoa,3,3,3.14,2.73,2.66,3.04,,closing,football-data:2526:I1
2025-11-22,Serie A,Fiorentina,Juventus,1,1,3.81,3.28,2.03,2.13,,closing,football-data:2526:I1
2025-11-22,Serie A,Napoli,Atalanta,3,1,2.31,3.08,3.29,2.15,,closing,football-data:2526:I1
2025-11-22,Serie A,Udinese,Bologna,0,3,2.99,3.02,2.54,2.45,,closing,football-data:2526:I1
2025-11-23,Bundesliga,RB Leipzig,Werder Bremen,2,0,1.51,4.72,5.34,1.33,,closing,football-data:2526:D1
2025-11-23,Bundesliga,St Pauli,Union Berlin,0,1,2.63,2.97,2.9,2.46,,closing,football-data:2526:D1
2025-11-23,La Liga,Betis,Girona,1,1,1.5,4.52,5.83,1.53,,closing,football-data:2526:SP1
2025-11-23,La Liga,Elche,Real Madrid,2,2,6.8,5.13,1.4,1.47,,closing,football-data:2526:SP1
2025-11-23,La Liga,Getafe,Ath Madrid,0,1,4.89,3.25,1.83,2.64,,closing,football-data:2526:SP1
2025-11-23,La Liga,Oviedo,Vallecano,0,0,3.44,3.18,2.2,2.21,,closing,football-data:2526:SP1
2025-11-23,Ligue 1,Auxerre,Lyon,0,0,3.86,3.41,1.97,1.99,,closing,football-data:2526:F1
2025-11-23,Ligue 1,Brest,Metz,3,2,1.8,3.73,4.21,1.75,,closing,football-data:2526:F1
2025-11-23,Ligue 1,Lille,Paris FC,4,2,1.66,3.91,4.95,1.71,,closing,football-data:2526:F1
2025-11-23,Ligue 1,Nantes,Lorient,1,1,2.95,3.29,2.4,1.96,,closing,football-data:2526:F1
2025-11-23,Ligue 1,Toulouse,Angers,0,1,1.66,3.67,5.45,2.08,,closing,football-data:2526:F1
2025-11-23,Premier League,Arsenal,Tottenham,4,1,1.47,4.29,7.15,1.92,,closing,football-data:2526:E0
2025-11-23,Premier League,Leeds,Aston Villa,1,2,3.22,3.3,2.27,2.07,,closing,football-data:2526:E0
2025-11-23,Serie A,Cremonese,Roma,1,3,5.41,3.5,1.69,2.17,,closing,football-data:2526:I1
2025-11-23,Serie A,Inter,Milan,0,1,2.04,3.13,3.89,2.06,,closing,football-data:2526:I1
2025-11-23,Serie A,Lazio,Lecce,2,0,1.79,3.16,5.35,2.56,,closing,football-data:2526:I1
2025-11-23,Serie A,Verona,Parma,1,2,2.19,3.0,3.71,2.37,,closing,football-data:2526:I1
2025-11-24,La Liga,Espanol,Sevilla,2,1,1.82,3.63,4.3,1.89,,closing,football-data:2526:SP1
2025-11-24,Premier League,Man United,Everton,0,1,1.86,3.69,4.09,1.78,,closing,football-data:2526:E0
2025-11-24,Serie A,Sassuolo,Pisa,2,2,1.99,3.2,4.07,2.22,,closing,football-data:2526:I1
2025-11-24,Serie A,Torino,Como,1,5,3.52,3.1,2.22,2.37,,closing,football-data:2526:I1
2025-11-28,Bundesliga,M'gladbach,RB Leipzig,0,0,2.81,3.76,2.27,1.44,,closing,football-data:2526:D1
2025-11-28,La Liga,Getafe,Elche,1,0,2.24,2.89,3.74,2.7,,closing,football-data:2526:SP1
2025-11-28,Ligue 1,Metz,Rennes,0,1,3.63,3.79,1.91,1.56,,closing,football-data:2526:F1
2025-11-28,Serie A,Como,Sassuolo,2,0,1.79,3.5,4.62,1.86,,closing,football-data:2526:I1
2025-11-29,Bundesliga,Bayern Munich,St Pauli,3,1,1.11,9.52,20.94,1.28,,closing,football-data:2526:D1
2025-11-29,Bundesliga,Hoffenheim,Augsburg,3,0,1.71,4.03,4.4,1.54,,closing,football-data:2526:D1
2025-11-29,Bundesliga,Leverkusen,Dortmund,1,2,2.66,3.54,2.49,1.57,,closing,football-data:2526:D1
2025-11-29,Bundesliga,Union Berlin,Heidenheim,1,2,1.58,3.84,6.0,2.05,,closing,football-data:2526:D1
2025-11-29,Bundesliga,Werder Bremen,FC Koln,1,1,2.18,3.71,2.99,1.54,,closing,football-data:2526:D1
2025-11-29,La Liga,Ath Madrid,Oviedo,2,0,1.23,6.03,12.5,1.62,,closing,football-data:2526:SP1
2025-11-29,La Liga,Barcelona,Alaves,3,1,1.25,6.14,10.02,1.4,,closing,football-data:2526:SP1
2025-11-29,La Liga,Levante,Ath Bilbao,0,2,3.78,3.33,2.02,2.05,,closing,football-data:2526:SP1
2025-11-29,La Liga,Mallorca,Osasuna,2,2,2.39,3.04,3.2,2.35,,closing,football-data:2526:SP1
2025-11-29,Ligue 1,Marseille,Toulouse,2,2,1.64,3.98,5.01,1.71,,closing,football-data:2526:F1
2025-11-29,Ligue 1,Monaco,Paris SG,1,0,4.42,4.32,1.66,1.38,,closing,football-data:2526:F1
2025-11-29,Ligue 1,Paris FC,Auxerre,1,1,1.88,3.55,4.08,1.89,,closing,football-data:2526:F1
2025-11-29,Premier League,Brentford,Burnley,3,1,1.48,4.36,6.61,1.77,,closing,football-data:2526:E0
2025-11-29,Premier League,Everton,Newcastle,1,4,2.68,3.3,2.65,1.87,,closing,football-data:2526:E0
2025-11-29,Premier League,Man City,Leeds,3,2,1.22,6.58,11.56,1.41,,closing,football-data:2526:E0
2025-11-29,Premier League,Sunderland,Bournemouth,3,2,3.14,3.3,2.3,1.96,,closing,football-data:2526:E0
2025-11-29,Premier League,Tottenham,Fulham,1,2,2.34,3.35,3.04,1.82,,closing,football-data:2526:E0
2025-11-29,Serie A,Genoa,Verona,2,1,2.02,2.88,4.5,2.86,,closing,football-data:2526:I1
2025-11-29,Serie A,Juventus,Cagliari,2,1,1.22,6.18,12.97,1.58,,closing,football-data:2526:I1
2025-11-29,Serie A,Milan,Lazio,1,0,1.66,3.67,5.38,2.05,,closing,football-data:2526:I1
2025-11-29,Serie A,Parma,Udinese,0,2,2.7,3.03,2.77,2.19,,closing,football-data:2526:I1
2025-11-30,Bundesliga,Ein Frankfurt,Wolfsburg,1,1,1.92,3.87,3.55,1.48,,closing,football-data:2526:D1
2025-11-30,Bundesliga,Freiburg,Mainz,4,0,1.73,3.7,4.64,1.72,,closing,football-data:2526:D1
2025-11-30,Bundesliga,Hamburg,Stuttgart,2,1,2.73,3.51,2.43,1.63,,closing,football-data:2526:D1
2025-11-30,La Liga,Celta,Espanol,0,1,1.89,3.43,4.2,1.9,,closing,football-data:2526:SP1
2025-11-30,La Liga,Girona,Real Madrid,1,1,7.19,5.42,1.36,1.35,,closing,football-data:2526:SP1
2025-11-30,La Liga,Sevilla,Betis,0,2,2.69,3.22,2.66,1.98,,closing,football-data:2526:SP1
2025-11-30,La Liga,Sociedad,Villarreal,2,3,2.82,3.28,2.5,1.84,,closing,football-data:2526:SP1
2025-11-30,Ligue 1,Angers,Lens,1,2,4.79,3.85,1.69,1.75,,closing,football-data:2526:F1
2025-11-30,Ligue 1,Le Havre,Lille,0,1,4.44,3.67,1.78,1.86,,closing,football-data:2526:F1
2025-11-30,Ligue 1,Lorient,Nice,3,1,2.37,3.38,2.91,1.76,,closing,football-data:2526:F1
2025-11-30,Ligue 1,Lyon,Nantes,3,0,1.38,4.75,7.95,1.67,,closing,football-data:2526:F1
2025-11-30,Ligue 1,Strasbourg,Brest,1,2,1.79,3.78,4.24,1.67,,closing,football-data:2526:F1
2025-11-30,Premier League,Aston Villa,Wolves,1,0,1.46,4.46,6.83,1.75,,closing,football-data:2526:E0
2025-11-30,Premier League,Chelsea,Arsenal,1,1,3.01,3.14,2.46,2.05,,closing,football-data:2526:E0
2025-11-30,Premier League,Crystal Palace,Man United,1,2,2.07,3.6,3.4,1.71,,closing,football-data:2526:E0
2025-11-30,Premier League,Nott'm Forest,Brighton,0,2,2.85,3.29,2.51,1.9,,closing,football-data:2526:E0
2025-11-30,Premier League,West Ham,Liverpool,0,2,5.07,4.49,1.58,1.49,,closing,football-data:2526:E0
2025-11-30,Serie A,Atalanta,Fiorentina,2,0,1.63,3.84,5.38,1.84,,closing,football-data:2526:I1
2025-11-30,Serie A,Lecce,Torino,2,1,3.05,2.86,2.6,2.6,,closing,football-data:2526:I1
2025-11-30,Serie A,Pisa,Inter,0,2,11.5,6.0,1.23,1.53,,closing,football-data:2526:I1
2025-11-30,Serie A,Roma,Napoli,0,1,2.72,2.75,3.03,2.73,,closing,football-data:2526:I1
2025-12-01,La Liga,Vallecano,Valencia,1,1,2.04,3.18,3.94,2.19,,closing,football-data:2526:SP1
2025-12-01,Serie A,Bologna,Cremonese,1,3,1.51,4.06,6.58,1.83,,closing,football-data:2526:I1
2025-12-02,La Liga,Barcelona,Ath Madrid,3,1,1.68,4.24,4.38,1.38,,closing,football-data:2526:SP1
2025-12-02,Premier League,Bournemouth,Everton,0,1,2.17,3.4,3.34,1.79,,closing,football-data:2526:E0
2025-12-02,Premier League,Fulham,Man City,4,5,5.14,4.08,1.63,1.68,,closing,football-data:2526:E0
2025-12-02,Premier League,Newcastle,Tottenham,2,2,1.83,3.78,4.07,1.66,,closing,football-data:2526:E0
2025-12-03,La Liga,Ath Bilbao,Real Madrid,0,3,4.19,3.63,1.83,1.87,,closing,football-data:2526:SP1
2025-12-03,Premier League,Arsenal,Brentford,2,0,1.43,4.53,7.43,1.85,,closing,football-data:2526:E0
2025-12-03,Premier League,Brighton,Aston Villa,3,4,2.25,3.42,3.17,1.83,,closing,football-data:2526:E0
2025-12-03,Premier League,Burnley,Crystal Palace,0,1,4.99,3.62,1.73,2.14,,closing,football-data:2526:E0
2025-12-03,Premier League,Leeds,Chelsea,3,1,3.94,3.45,1.95,1.96,,closing,football-data:2526:E0
2025-12-03,Premier League,Liverpool,Sunderland,1,1,1.35,5.25,7.98,1.59,,closing,football-data:2526:E0
2025-12-03,Premier League,Wolves,Nott'm Forest,0,1,3.1,3.23,2.37,2.12,,closing,football-data:2526:E0
2025-12-04,Premier League,Man United,West Ham,1,1,1.4,5.03,7.21,1.5,,closing,football-data:2526:E0
2025-12-05,Bundesliga,Mainz,M'gladbach,0,1,2.67,3.38,2.54,1.7,,closing,football-data:2526:D1
2025-12-05,La Liga,Oviedo,Mallorca,0,0,2.6,2.94,2.97,2.47,,closing,football-data:2526:SP1
2025-12-05,Ligue 1,Brest,Monaco,1,0,3.32,3.77,2.02,1.53,,closing,football-data:2526:F1
2025-12-05,Ligue 1,Lille,Marseille,1,0,2.34,3.46,2.9,1.69,,closing,football-data:2526:F1
2025-12-06,Bundesliga,Augsburg,Leverkusen,2,0,3.33,3.56,2.08,1.65,,closing,football-data:2526:D1
2025-12-06,Bundesliga,FC Koln,St Pauli,1,1,1.99,3.47,3.7,1.89,,closing,football-data:2526:D1
2025-12-06,Bundesliga,Heidenheim,Freiburg,2,1,4.6,3.51,1.79,2.05,,closing,football-data:2526:D1
2025-12-06,Bundesliga,RB Leipzig,Ein Frankfurt,6,0,1.72,3.99,4.32,1.53,,closing,football-data:2526:D1
